COUNTRY_NAME,DESIGNATION,OFFICIAL_NAME,OFFICIAL_NAME_URL
Germany,President,Frank-Walter Steinmeier,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/German_Federal_President_Frank-Walter_Steinmeier_in_Helsinki_8.4.2022_%2851990305801%29.jpg/220px-German_Federal_President_Frank-Walter_Steinmeier_in_Helsinki_8.4.2022_%2851990305801%29.jpg
Germany,Chancellor,Olaf Scholz,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Olaf_Scholz_In_March_2022.jpg/220px-Olaf_Scholz_In_March_2022.jpg
Ghana,President,Nana Akufo-Addo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Nana_Akufo_Addo%2C_Jan._2020.jpg/220px-Nana_Akufo_Addo%2C_Jan._2020.jpg
Ghana,Vice-President,Mahamudu Bawumia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Mahamudu_Bawumia.jpg/220px-Mahamudu_Bawumia.jpg
Ghana,Speaker of Parliament,Alban Bagbin,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Speaker_Alban_Bagbin-2_%28cropped%29.jpg/220px-Speaker_Alban_Bagbin-2_%28cropped%29.jpg
Ghana,Chief Justice,Kwasi Anin-Yeboah,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Gibraltar,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Gibraltar,Governor,Sir David Steel,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Sir_David_Steel_Governor_Gibraltar.jpg/220px-Sir_David_Steel_Governor_Gibraltar.jpg
Gibraltar,Chief Minister,Fabian Picardo,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Fabian_Picardo_2018_4x3_cropped.jpg/220px-Fabian_Picardo_2018_4x3_cropped.jpg
Gibraltar,Mayor,[2],https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Greece,President,Katerina Sakellaropoulou,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/President_Sakellaropoulou.jpg/220px-President_Sakellaropoulou.jpg
Greece,Prime Minister,Kyriakos Mitsotakis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Vladimir_Putin_and_Kyriakos_Mitsotakis_%282021-12-08%29_03_%28cropped%29.jpg/220px-Vladimir_Putin_and_Kyriakos_Mitsotakis_%282021-12-08%29_03_%28cropped%29.jpg
Greece,Parliament Speaker,Konstantinos Tasoulas,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/KonstantinosTasoulas_%28cropped%29.jpg/220px-KonstantinosTasoulas_%28cropped%29.jpg
Greenland,Monarch,Margrethe II,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Drottning_Margrethe_av_Danmark.jpg/220px-Drottning_Margrethe_av_Danmark.jpg
Greenland,High Commissioner,Mikaela Engell,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Greenland,Premier,Múte Bourup Egede,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/M%C3%BAte_Bourup_Egede_May_2021.jpg/220px-M%C3%BAte_Bourup_Egede_May_2021.jpg
Greenland,Speaker of the Inatsisartut,Hans Enoksen,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Landsstyreformand_Hans_Enoksen_til_Folkeafstemning_i_Multihallen_i_Nuuk_med_Pipaluk_Petersen_pa_5_ar_%28cropped%29.jpg/220px-Landsstyreformand_Hans_Enoksen_til_Folkeafstemning_i_Multihallen_i_Nuuk_med_Pipaluk_Petersen_pa_5_ar_%28cropped%29.jpg
Grenada,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Grenada,Governor-General,Dame Cécile La Grenade,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Cecile_La_Grenade_2022-07-01.jpg/220px-Cecile_La_Grenade_2022-07-01.jpg
Grenada,Prime Minister,Dickon Mitchell,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Dickon_Mitchell_2022-07-01.jpg/220px-Dickon_Mitchell_2022-07-01.jpg
Guadeloupe,President of the Departmental Council,Guy Losbar,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Guadeloupe,President of the Regional Council,Ary Chalus,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Guam,President,Joe Biden,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Joe_Biden_presidential_portrait.jpg/220px-Joe_Biden_presidential_portrait.jpg
Guam,Governor,Lou Leon Guerrero,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Lou_Leon_Guerrero_in_2018.jpeg/220px-Lou_Leon_Guerrero_in_2018.jpeg
Guam,Lieutenant Governor,Josh Tenorio,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Lt.-governor-josh-tenorio.jpg/220px-Lt.-governor-josh-tenorio.jpg
Guatemala,President,Alejandro Giammattei,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Alejandro_Giammattei_%2848934164796%29_%28cropped%29.jpg/220px-Alejandro_Giammattei_%2848934164796%29_%28cropped%29.jpg
Guatemala,Vice President,Guillermo Castillo,https://upload.wikimedia.org/wikipedia/commons/3/31/Guillermo_Castillo_Reyes_%2807-2019%29_%281%29_%28cropped%29.jpg
Guatemala,President of the Congress,Shirley Rivera,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Shirley_Rivera_14_January_2022_%28cropped%29.jpg/220px-Shirley_Rivera_14_January_2022_%28cropped%29.jpg
Guernsey,Duke of Normandy,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Guernsey,Lieutenant Governor,Richard Cripwell,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Maj._Gen._Richard_Cripwell.jpg/220px-Maj._Gen._Richard_Cripwell.jpg
Guernsey,Bailiff,Richard McMahon,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Guernsey,P&RC president,Peter Ferbrache,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Guinea,Interim President,Mamady Doumbouya,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Mamadi_Doumbouya_2022.jpg/220px-Mamadi_Doumbouya_2022.jpg
Guinea,Prime Minister,Bernard Gomou,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Bernard_Goumou_%28cropped%29.jpg/220px-Bernard_Goumou_%28cropped%29.jpg
Guinea-Bissau,President,Umaro Sissoco Embaló,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Umaro_Sissoco_Embal%C3%B3_2019.jpg/220px-Umaro_Sissoco_Embal%C3%B3_2019.jpg
Guinea-Bissau,Prime Minister,Nuno Gomes Nabiam,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Nuno_Gomes_Nabiam.png/220px-Nuno_Gomes_Nabiam.png
Guyana,President,Irfaan Ali,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Irfaan_Ali_in_2020.jpg/220px-Irfaan_Ali_in_2020.jpg
Guyana,Prime Minister,Mark Phillips,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Hon._Brigadier_%28ret%27d%29_Mark_Anthony_Phillips%2C_M.S.S.%2C_M.P..jpg/220px-Hon._Brigadier_%28ret%27d%29_Mark_Anthony_Phillips%2C_M.S.S.%2C_M.P..jpg
Guyana,Vice President,Bharrat Jagdeo,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Jabdeo_2022_%28cropped%29.jpg/220px-Jabdeo_2022_%28cropped%29.jpg
Guyana,National Assembly Speaker,Manzoor Nadir,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Haiti,President,Ariel Henry,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ariel_Henry_conference_%28cropped%29.jpg/220px-Ariel_Henry_conference_%28cropped%29.jpg
Haiti,Prime Minister,Ariel Henry,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ariel_Henry_conference_%28cropped%29.jpg/220px-Ariel_Henry_conference_%28cropped%29.jpg
Holy See,Sovereign entity,Holy See,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Holy See,Sovereign,Francis,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Pope_Francis_Korea_Haemi_Castle_19.jpg/220px-Pope_Francis_Korea_Haemi_Castle_19.jpg
Holy See,Secretary of State,Pietro Parolin,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Cardinal_Pietro_Parolin_par_Claude_Truong-Ngoc_juillet_2021.jpg/220px-Cardinal_Pietro_Parolin_par_Claude_Truong-Ngoc_juillet_2021.jpg
Holy See,President of the Governorate,Fernando Vérgez Alzaga,https://upload.wikimedia.org/wikipedia/commons/8/8c/Fernando_V%C3%A9rgez_Alzaga_%28cropped%29.gif
Honduras,President,Xiomara Castro,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/01.28_%E5%89%AF%E7%B8%BD%E7%B5%B1%E7%8E%87%E5%9C%98%E5%87%BA%E5%B8%AD%E5%AE%8F%E9%83%BD%E6%8B%89%E6%96%AF%E5%85%B1%E5%92%8C%E5%9C%8B%E7%B8%BD%E7%B5%B1%E5%8D%A1%E8%95%AC%E6%A5%9A%E5%B0%B1%E8%81%B7%E5%85%B8%E7%A6%AE_-_51847818640_%28cropped%29.jpg/220px-01.28_%E5%89%AF%E7%B8%BD%E7%B5%B1%E7%8E%87%E5%9C%98%E5%87%BA%E5%B8%AD%E5%AE%8F%E9%83%BD%E6%8B%89%E6%96%AF%E5%85%B1%E5%92%8C%E5%9C%8B%E7%B8%BD%E7%B5%B1%E5%8D%A1%E8%95%AC%E6%A5%9A%E5%B0%B1%E8%81%B7%E5%85%B8%E7%A6%AE_-_51847818640_%28cropped%29.jpg
Honduras,First Vice President,Salvador Nasralla,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Salvador_Nasralla_2022_%28cropped%29.jpg/220px-Salvador_Nasralla_2022_%28cropped%29.jpg
Honduras,President of National Congress,Luis Redondo,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luis_Redondo_%28cropped%29.png/220px-Luis_Redondo_%28cropped%29.png
Hong Kong,Chief Executive,John Lee,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/%E6%B8%AF%E5%BA%9C%E5%9F%B7%E6%84%8F%E6%8E%A8%E9%80%B2%E3%80%8A%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B%E3%80%8B%E4%BF%AE%E6%B3%95%E6%B0%91%E9%99%A3%E8%AC%B9%E6%85%8E%E5%8B%95%E5%93%A1%E6%B0%91%E7%9C%BE%E6%8A%97%E7%88%AD2_%28cropped%29.jpg/220px-%E6%B8%AF%E5%BA%9C%E5%9F%B7%E6%84%8F%E6%8E%A8%E9%80%B2%E3%80%8A%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B%E3%80%8B%E4%BF%AE%E6%B3%95%E6%B0%91%E9%99%A3%E8%AC%B9%E6%85%8E%E5%8B%95%E5%93%A1%E6%B0%91%E7%9C%BE%E6%8A%97%E7%88%AD2_%28cropped%29.jpg
Hong Kong,Chief Secretary,Eric Chan,https://upload.wikimedia.org/wikipedia/commons/0/03/%E7%89%B9%E9%A6%96%E8%BE%A6%E4%B8%BB%E4%BB%BB%E9%99%B3%E5%9C%8B%E5%9F%BA5.jpg
Hong Kong,Council President,Andrew Leung,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Andrew_Leung_2017.jpg/220px-Andrew_Leung_2017.jpg
Hong Kong,Chief Justice,Andrew Cheung,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Andrew_Cheung_Kui-nung_meet_with_press_20210111_%28cropped%29.png/220px-Andrew_Cheung_Kui-nung_meet_with_press_20210111_%28cropped%29.png
Hungary,President,Katalin Novák,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/20_06_2022_Cerim%C3%B4nia_Oficial_de_chegada_da_Excelent%C3%ADssima_Senhora_Katalin_Nov%C3%A1k%2C_Presidente_da_Hungria_%2852209559483%29_%28cropped%29.jpg/220px-20_06_2022_Cerim%C3%B4nia_Oficial_de_chegada_da_Excelent%C3%ADssima_Senhora_Katalin_Nov%C3%A1k%2C_Presidente_da_Hungria_%2852209559483%29_%28cropped%29.jpg
Hungary,Prime Minister,Viktor Orbán,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Viktor_Orb%C3%A1n_2022.jpg/220px-Viktor_Orb%C3%A1n_2022.jpg
Hungary,Speaker of the National Assembly,László Kövér,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/L%C3%A1szl%C3%B3_K%C3%B6v%C3%A9r_Senate_of_Poland_01_%28cropped%29.JPG/220px-L%C3%A1szl%C3%B3_K%C3%B6v%C3%A9r_Senate_of_Poland_01_%28cropped%29.JPG
Iceland,President,Guðni Th. Jóhannesson,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Gu%C3%B0ni_Th._J%C3%B3hannesson_at_the_Enthronement_of_Naruhito_%281%29.jpg/220px-Gu%C3%B0ni_Th._J%C3%B3hannesson_at_the_Enthronement_of_Naruhito_%281%29.jpg
Iceland,Prime Minister,Katrín Jakobsdóttir,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/P%C3%A4%C3%A4ministeri_Sanna_Marin_tapasi_Islannin_p%C3%A4%C3%A4ministeri_Katr%C3%ADn_Jakobsd%C3%B3ttir_tapasivat_Kes%C3%A4rannassa_12.4.2022_%2851999936615%29_%28cropped%29.jpg/220px-P%C3%A4%C3%A4ministeri_Sanna_Marin_tapasi_Islannin_p%C3%A4%C3%A4ministeri_Katr%C3%ADn_Jakobsd%C3%B3ttir_tapasivat_Kes%C3%A4rannassa_12.4.2022_%2851999936615%29_%28cropped%29.jpg
India,President,Droupadi Murmu,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Smt._Droupadi_Murmu_official_portrait_%281%29.jpg/220px-Smt._Droupadi_Murmu_official_portrait_%281%29.jpg
India,Vice President,Jagdeep Dhankhar,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Shri_JDhankhar.png/220px-Shri_JDhankhar.png
India,Prime Minister,Narendra Modi,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Official_Photograph_of_Prime_Minister_Narendra_Modi_Potrait.png/220px-Official_Photograph_of_Prime_Minister_Narendra_Modi_Potrait.png
India,Chief Justice,Dhananjaya Y. Chandrachud,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Dhananjaya_Chandrachud_updated_picture_%28cropped%29.jpg/220px-Dhananjaya_Chandrachud_updated_picture_%28cropped%29.jpg
India,Lok Sabha Speaker,Om Birla,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Om_Birla_%282021%29_%28cropped%29.jpg/220px-Om_Birla_%282021%29_%28cropped%29.jpg
Indonesia,President,Joko Widodo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Joko_Widodo_2019_official_portrait.jpg/220px-Joko_Widodo_2019_official_portrait.jpg
Indonesia,Vice President,Ma'ruf Amin,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Ma%27ruf_Amin_2019_official_portrait.jpg/220px-Ma%27ruf_Amin_2019_official_portrait.jpg
Indonesia,House Speaker,Puan Maharani,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Puan_Maharani%2C_Ketua_DPR_RI.jpg/220px-Puan_Maharani%2C_Ketua_DPR_RI.jpg
Indonesia,Chief Justice,Muhammad Syarifuddin,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/M._Syarifuddin.jpg/220px-M._Syarifuddin.jpg
Iran (Islamic Republic of),Supreme Leader,Ali Khamenei,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Khamenei_Leader_Iran_2022_%28cropped%29.jpeg/220px-Khamenei_Leader_Iran_2022_%28cropped%29.jpeg
Iran (Islamic Republic of),President,Ebrahim Raisi,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/2022_Ebrahim_Raisi.jpg/220px-2022_Ebrahim_Raisi.jpg
Iran (Islamic Republic of),Vice President,Mohammad Mokhber,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Mokhber_04.jpg/220px-Mokhber_04.jpg
Iran (Islamic Republic of),Speaker of the Parliament,Mohammad Bagher Ghalibaf,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Mohammadbagher_ghalibaf_in_2021_%28cropped%29.jpg/220px-Mohammadbagher_ghalibaf_in_2021_%28cropped%29.jpg
Iran (Islamic Republic of),Chief Justice,Gholam-Hossein Mohseni-Eje'i,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Gholamhossein_Mohseni_Ejei1400.jpeg/220px-Gholamhossein_Mohseni_Ejei1400.jpeg
Iraq,President,Abdul Latif Rashid,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Abdul-latif-rashid_sworn_in_as_president_of_iraq.jpg/220px-Abdul-latif-rashid_sworn_in_as_president_of_iraq.jpg
Iraq,Prime Minister,Mohammed Shia' Al Sudani,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/%D9%85%D8%AD%D9%85%D8%AF_%D8%B4%D9%8A%D8%A7%D8%B9_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A.webp/220px-%D9%85%D8%AD%D9%85%D8%AF_%D8%B4%D9%8A%D8%A7%D8%B9_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A.webp.png
Iraq,Speaker,Mohamed al-Halbousi,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Mohamed_Al-Halbousi.jpg/220px-Mohamed_Al-Halbousi.jpg
Ireland,President,Michael D. Higgins,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/2022_Michael_D._Higgins_%2851988246304%29_%28cropped%29.jpg/220px-2022_Michael_D._Higgins_%2851988246304%29_%28cropped%29.jpg
Ireland,Taoiseach,Leo Varadkar,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Leo_Varadkar_TD_%28cropped%29.jpg/220px-Leo_Varadkar_TD_%28cropped%29.jpg
Ireland,Tánaiste,Micheál Martin,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Miche%C3%A1l_Martin_TD_%28cropped%29.jpg/220px-Miche%C3%A1l_Martin_TD_%28cropped%29.jpg
Ireland,Chief Justice,Donal O'Donnell,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Isle of Man,Lord of Mann,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Isle of Man,Lieutenant governor,John Lorimer,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Lt._Gen._Sir_John_Lorimer_visits_Camp_Lemonnier_170221-Z-HS473-0001_%28Lorimer_cropped%29.jpg/220px-Lt._Gen._Sir_John_Lorimer_visits_Camp_Lemonnier_170221-Z-HS473-0001_%28Lorimer_cropped%29.jpg
Isle of Man,Chief Minister,Alfred Cannan,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Israel,President,Isaac Herzog,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/President_Isaac_Herzog_in_France_%282022%29.jpg/220px-President_Isaac_Herzog_in_France_%282022%29.jpg
Israel,Prime Minister,Yair Lapid,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Yair_Lapid_%28D1237-011%29.jpg/220px-Yair_Lapid_%28D1237-011%29.jpg
Israel,Alternate Prime Minister,Naftali Bennett,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Naftali_Bennett_official_portrait.jpg/220px-Naftali_Bennett_official_portrait.jpg
Israel,Knesset Speaker,Yariv Levin,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Yariv_Levin_%28cropped%29.JPG/220px-Yariv_Levin_%28cropped%29.JPG
Israel,Chief Justice,Esther Hayut,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Esther_Hayut_-_November_2017_%28cropped%29.jpg/220px-Esther_Hayut_-_November_2017_%28cropped%29.jpg
Italy,President,Sergio Mattarella,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Sergio_Mattarella_Presidente_della_Repubblica_Italiana.jpg/220px-Sergio_Mattarella_Presidente_della_Repubblica_Italiana.jpg
Italy,Prime Minister,Giorgia Meloni,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Giorgia_Meloni_2022.jpg/220px-Giorgia_Meloni_2022.jpg
Italy,President of the Senate,Ignazio La Russa,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Ignazio_La_Russa_Quirinale_2022_%28cropped%29.jpg/220px-Ignazio_La_Russa_Quirinale_2022_%28cropped%29.jpg
Italy,President of theChamber of Deputies,Lorenzo Fontana,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Lorenzo_Fontana_2022_%28cropped%29.jpg/220px-Lorenzo_Fontana_2022_%28cropped%29.jpg
Jamaica,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Jamaica,Governor-General,Patrick Allen,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Sir_Patrick_Allen.jpg/220px-Sir_Patrick_Allen.jpg
Jamaica,Prime Minister,Andrew Holness,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Andrew_Holness_Press_%28cropped%29_2.jpg/220px-Andrew_Holness_Press_%28cropped%29_2.jpg
Jamaica,House Speaker,Marisa Dalrymple-Philibert,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Marisa_Dalrymple-Philibert.jpg/220px-Marisa_Dalrymple-Philibert.jpg
Jamaica,Senate President,Tom Tavares-Finson,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Jamaica,Chief Justice,Bryan Sykes,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Jamaica,Opposition Leader,Mark Golding,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Mark_Golding-Jamaica.jpg/220px-Mark_Golding-Jamaica.jpg
Japan,Emperor,Naruhito,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Emperor_Naruhito_and_Empress_Masako_%28cropped%29.jpg/220px-Emperor_Naruhito_and_Empress_Masako_%28cropped%29.jpg
Japan,Prime Minister,Fumio Kishida,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Fumio_Kishida_20211005.jpg/220px-Fumio_Kishida_20211005.jpg
Jersey,Duke of Normandy,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Jersey,Lieutenant Governor,Jerry Kyd,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Jerry_Kyd_inspects_%28cropped%29.jpg/220px-Jerry_Kyd_inspects_%28cropped%29.jpg
Jersey,Bailiff,Tim Le Cocq,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Jersey,Chief Minister,Kristina Moore,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Royal_Visit_2012_0048.jpg/230px-Royal_Visit_2012_0048.jpg
Jordan,Monarch,Abdullah II,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/King_Abdullah_II_%28cropped%29.jpg/220px-King_Abdullah_II_%28cropped%29.jpg
Jordan,Prime Minister,Bisher Khasawneh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Bisher_Al-Khasawneh_%28cropped%29.jpg/220px-Bisher_Al-Khasawneh_%28cropped%29.jpg
Kazakhstan,President,Kassym-Jomart Tokayev,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Kassym-Jomart_Tokayev_%2819-08-2022%29.jpg/220px-Kassym-Jomart_Tokayev_%2819-08-2022%29.jpg
Kazakhstan,Prime Minister,Älihan Smaiylov,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/%C3%84lihan_Smaiylov_%282022-01-24%29_%28cropped%29.jpg/220px-%C3%84lihan_Smaiylov_%282022-01-24%29_%28cropped%29.jpg
Kenya,President,William Ruto,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ruto_the_5th.jpg/220px-Ruto_the_5th.jpg
Kenya,Deputy President,Rigathi Gachagua,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Kenya,Senate Speaker,Amason Kingi,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Kenya,Assembly Speaker,Moses Wetangula,https://upload.wikimedia.org/wikipedia/commons/d/d4/Moses_Wetangula.png
Kenya,Chief Justice,Martha Koome,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Martha_Koome_2022.jpg/220px-Martha_Koome_2022.jpg
Kiribati,President,Taneti Maamau,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Taneti_Mamau.jpg/220px-Taneti_Mamau.jpg
Kiribati,Vice-President,Teuea Toatu,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Teuea_Toatu.jpg/220px-Teuea_Toatu.jpg
Korea (Democratic People's Republic of),General Secretary of the WPK,Kim Jong-un,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kim_Jong-un_April_2019_%28cropped%29.jpg/220px-Kim_Jong-un_April_2019_%28cropped%29.jpg
Korea (Democratic People's Republic of),Premier of Cabinet,Kim Tok-hun,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Korea (Democratic People's Republic of),Chairman of the SPA Standing Committee,Choe Ryong-hae,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/18th_Summit_of_Non-Aligned_Movement_gets_underway_in_Baku_005_%28cropped%29.jpg/220px-18th_Summit_of_Non-Aligned_Movement_gets_underway_in_Baku_005_%28cropped%29.jpg
Korea (Democratic People's Republic of),Chairman of the SPA,Pak Thae-song,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Pak_Thae-song.jpg/220px-Pak_Thae-song.jpg
"Korea, Republic of",President,Yoon Suk-yeol,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/South_Korea_President_Yoon_Suk_Yeol_portrait.jpg/220px-South_Korea_President_Yoon_Suk_Yeol_portrait.jpg
"Korea, Republic of",Prime Minister,Han Duck-soo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Han_Duck-soo_2022.jpg/220px-Han_Duck-soo_2022.jpg
"Korea, Republic of",Speaker of the National Assembly,Kim Jin-pyo,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Kim_Jin-pyo_2022-07.jpg/220px-Kim_Jin-pyo_2022-07.jpg
"Korea, Republic of",Chief Justice of the Supreme Court,Kim Myeong-soo,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Kim_Myeong-soo_official_portrait_%28cropped%29.jpg/220px-Kim_Myeong-soo_official_portrait_%28cropped%29.jpg
"Korea, Republic of",President of the Constitutional Court,Yoo Nam-seok,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/%EC%9C%A0%EB%82%A8%EC%84%9D%EC%9E%AC%ED%8C%90%EA%B4%80%28%EC%96%91%EB%B3%B5%29.jpg/220px-%EC%9C%A0%EB%82%A8%EC%84%9D%EC%9E%AC%ED%8C%90%EA%B4%80%28%EC%96%91%EB%B3%B5%29.jpg
